chrom,gene_chr_start,gene_chr_end,gene_name,gene_standard_name
8,248439,249641,YHR075C,PPE1
8,251101,252225,YHR076W,PTC7
8,252374,255756,YHR077C,NMD2
8,256360,258018,YHR078W,YHR078W
8,258244,261591,YHR079C,IRE1
8,262192,262553,YHR079C-A,SAE3
8,262801,266838,YHR080C,LAM4
8,268459,271548,YHR082C,KSP1
8,272627,273616,YHR083W,SAM35
8,276764,277768,YHR085W,IPI1
8,278153,279724,YHR086W,NAM8
8,282681,283298,YHR089C,GAR1
8,283777,284625,YHR090C,YNG2
8,287081,288811,YHR092C,HXT4
8,289142,289690,YHR093W,AHT1
8,290913,292625,YHR094C,HXT1
8,292943,293437,YHR095W,HXT1
8,294669,296447,YHR096C,HXT5
8,297385,298609,YHR097C,PAL2
8,299145,301934,YHR098C,SFB3
8,302761,313995,YHR099W,TRA1
8,314874,315968,YHR101C,BIG1
8,316572,319814,YHR102W,KIC1
8,320414,322972,YHR103W,SBE22
8,323409,324392,YHR104W,GRE3
8,326813,328036,YHR107C,CDC12
8,328303,330060,YHR108W,GGA2
8,330310,332067,YHR109W,CTM1
8,336337,337809,YHR113W,APE4
8,338083,339984,YHR114W,BZZ1
8,340109,341359,YHR115C,DMA1
8,342349,344268,YHR117W,TOM71
8,344321,345628,YHR118C,ORC6
8,346043,349285,YHR119W,SET1
8,349574,352453,YHR120W,MSH1
8,354815,356081,YHR123W,EPT1
8,358858,359163,YHR125W,YHR125W
8,359702,360181,YHR126C,ANS1
8,360913,361644,YHR127W,YHR127W
8,362115,362765,YHR128W,FUR1
8,362999,364153,YHR129C,ARP1
8,365340,367892,YHR131C,YHR131C
8,370722,371597,YHR133C,NSG1
8,371749,372558,YHR134W,WSS1
8,372694,374310,YHR135C,YCK1
8,374654,375100,YHR136C,SPL2
8,375709,377250,YHR137W,ARO9
8,380572,381291,YHR140W,YHR140W
8,381990,382751,YHR141C,RPL42B
8,383538,384488,YHR142W,CHS7
8,385510,386487,YHR143W,DSE2
8,387233,387445,YHR143W-A,RPC10
8,387788,388726,YHR144C,DCD1
8,388981,389337,YHR145C,SUF8
8,390300,391697,YHR146W,CRP1
8,392639,393283,YHR147C,MRPL6
8,393534,394085,YHR148W,IMP3
8,394455,396659,YHR149C,SKG6
8,397251,398990,YHR150W,PEX28
8,399268,400848,YHR151C,MTC6
8,401434,401955,YHR152W,SPO12
8,402086,402682,YHR153C,SPO16
8,402966,406178,YHR154W,RTT107
8,407103,410789,YHR155W,LAM1
8,411384,412406,YHR156C,LIN1
8,412907,413455,YHR157W,REC104
8,413685,417179,YHR158C,KEL1
8,419221,420072,YHR160C,PEX18
8,420373,422286,YHR161C,YAP1801
8,423072,423461,YHR162W,MPC2
8,423724,424473,YHR163W,SOL3
8,424610,429178,YHR164C,DNA2
8,429707,436948,YHR165C,PRP8
8,436647,436958,YHR165W-A,CDC23
8,437170,439050,YHR166C,CDC23
8,439342,440127,YHR167W,THP2
8,440377,441933,YHR168W,MTG2
8,442181,443476,YHR169W,DBP8
8,443828,445384,YHR170W,NMD3
8,445713,447605,YHR171W,ATG7
8,448335,450806,YHR172W,SPC97
8,450815,451153,YHR173C,YHR173C
8,451327,452640,YHR174W,ENO2
8,453558,453707,YHR175W-A,YHR175W-A
8,454229,455527,YHR176W,FMO1
8,456591,457952,YHR177W,ROF1
8,459299,461530,YHR178W,STB5
8,462502,463704,YHR179W,OYE2
8,465178,465669,YHR180W,YHR180W
8,466932,467114,YHR180W-A,YNCH0015W
8,468219,470576,YHR182W,RGD3
8,472744,474459,YHR184W,SSP1
8,474627,475340,YHR185C,PFS1
8,475999,480672,YHR186C,KOG1
8,480990,481919,YHR187W,IKI1
8,482005,483837,YHR188C,GPI16
8,484028,484600,YHR189W,PTH1
8,484845,486179,YHR190W,ERG9
8,486826,487662,YHR192W,LNP1
8,488653,489027,YHR193C-A,MDM31
8,488657,490396,YHR194W,MDM31
8,490747,491712,YHR195W,NVJ1
8,493896,496187,YHR197W,RIX1
8,499950,501143,YHR201C,PPX1
8,502388,504196,YHR202W,SMN1
8,504476,505530,YHR203C,RPS4B
8,506319,508709,YHR204W,MNL1
8,509363,511837,YHR205W,SCH9
8,512732,514600,YHR206W,SKN7
8,514905,516485,YHR207C,SET5
8,517532,518713,YHR208W,BAT1
8,519437,520312,YHR209W,CRG1
8,520712,521737,YHR210C,YHR210C
8,525392,528619,YHR211W,FLO5
9,23119,26106,YIL169C,CSS1
9,30938,32566,YIL166C,SOA1
9,33718,34077,YIL165C,YIL165C
9,34087,34686,YIL164C,NIT1
9,36899,37252,YIL163C,YIL163C
9,37385,38983,YIL162W,SUC2
9,39433,40140,YIL161W,SMU2
9,40191,41444,YIL160C,POT1
9,41825,45952,YIL159W,BNR1
9,46201,46815,YIL158W,AIM20
9,46949,47542,YIL157C,COA1
9,47690,47973,YIL156W-B,ATG44
9,48091,51306,YIL156W,UBP7
9,51759,53708,YIL155C,GUT2
9,53981,55021,YIL154C,IMP21
9,55198,56379,YIL153W,RRD1
9,56545,57252,YIL152W,VPR1
9,57338,60694,YIL151C,ESL1
9,61013,62728,YIL150C,MCM10
9,63028,68067,YIL149C,MLP2
9,68708,69528,YIL148W,RPL40A
9,69791,73453,YIL147C,SLN1
9,74184,75773,YIL146C,ATG32
9,76354,77283,YIL145C,PAN6
9,78074,80149,YIL144W,NDC80
9,80510,83041,YIL143C,SSL2
9,83208,83540,YIL142C-A,CCT2
9,83302,84885,YIL142W,CCT2
9,85053,85442,YIL141W,CCT2
9,85366,87837,YIL140W,AXL2
9,87979,88716,YIL139C,REV7
9,89948,92788,YIL137C,TMA108
9,93619,94800,YIL136W,OM45
9,95065,96375,YIL135C,VHS2
9,97395,98330,YIL134W,FLX1
9,98527,99416,YIL133C,RPL16A
9,99860,100501,YIL132C,CSM2
9,100781,102235,YIL131C,FKH1
9,102782,105676,YIL130W,ASG1
9,106107,113237,YIL129C,TAO3
9,113806,116904,YIL128W,MET18
9,117024,117644,YIL127C,RRT14
9,117992,122071,YIL126W,STH1
9,122689,125733,YIL125W,KGD1
9,126204,127097,YIL124W,AYR1
9,127662,129581,YIL123W,SIM1
9,130610,131665,YIL122W,POG1
9,132244,133872,YIL121W,QDR2
9,134417,136108,YIL120W,QDR1
9,136654,137877,YIL119C,RPI1
9,139752,140447,YIL118W,RHO3
9,140613,141569,YIL117C,PRM5
9,142928,144085,YIL116W,HIS5
9,144327,148709,YIL115C,NUP159
9,149143,149988,YIL114C,POR2
9,150559,151188,YIL113W,SDP1
9,151595,154846,YIL112W,HOS4
9,155222,155765,YIL111W,COX5B
9,156045,157178,YIL110W,HPM1
9,157385,160165,YIL109C,SEC24
9,160887,162977,YIL108W,YIL108W
9,163278,165761,YIL107C,PFK26
9,166415,167444,YIL106W,MOB1
9,169982,171505,YIL104C,SHQ1
9,171751,173028,YIL103W,DPH1
9,173365,173592,YIL102C-A,YIL102C-A
9,174582,174887,YIL102C,YIL102C
9,175307,177250,YIL101C,XBP1
9,177343,177681,YIL100C-A,XBP1
9,177373,177726,YIL100W,XBP1
9,178004,179653,YIL099W,SGA1
9,179772,180239,YIL098C,FMC1
9,180427,181977,YIL097W,FYV10
9,182117,183127,YIL096C,BMT5
9,183937,186369,YIL095W,PRK1
9,187990,188784,YIL093C,RSM25
9,189066,190967,YIL092W,YIL092W
9,191030,193195,YIL091C,UTP25
9,193595,195070,YIL090W,ICE2
9,195599,196216,YIL089W,YIL089W
9,197931,199403,YIL088C,AVT7
9,199646,200119,YIL087C,AIM19
9,200153,200461,YIL086C,YIL086C
9,200490,202043,YIL085C,KTR7
9,202276,203259,YIL084C,SDS3
9,203556,204653,YIL083C,CAB2
9,205635,206507,YIL082W,YIL082W-A
9,210923,212005,YIL079C,AIR1
9,212499,214703,YIL078W,THS1
9,214991,215953,YIL077C,RCI37
9,216658,217548,YIL076W,SEC28
9,217863,220700,YIL075C,RPN2
9,221081,222490,YIL074C,SER33
9,222937,225954,YIL073C,SPO22
9,226602,228419,YIL072W,HOP1
9,233013,233396,YIL068W-A,SEC6
9,238099,240708,YIL066C,RNR3
9,241308,241775,YIL065C,FIS1
9,241943,242716,YIL064W,EFM4
9,242761,243744,YIL063C,YRB2
9,243998,244462,YIL062C,ARC15
9,244657,245559,YIL061C,SNP1
9,246392,246826,YIL060W,YIL060W
9,246914,247198,YIL058W,YIL059C
9,247902,248396,YIL057C,RGI2
9,249991,251913,YIL056W,VHR1
9,252042,253925,YIL055C,YIL055C
9,254543,254860,YIL054W,YIL054W
9,255115,255867,YIL053W,GPP1
9,256226,257063,YIL052C,RPL34B
9,257843,258280,YIL051C,MMF1
9,258913,259770,YIL050W,PCL7
9,260158,260919,YIL049W,DFG10
9,261437,264892,YIL048W,NEO1
9,265115,267823,YIL047C,SYG1
9,268309,268473,YIL046W-A,YIL046W-A
9,268651,270573,YIL046W,MET30
9,271161,272777,YIL045W,PIG2
9,272950,273846,YIL044C,AGE2
9,274072,274926,YIL043C,CBR1
9,275108,276292,YIL042C,PKP1
9,276525,277505,YIL041W,GVP36
9,277723,278139,YIL040W,APQ12
9,278426,279847,YIL039W,TED1
9,280142,282652,YIL038C,NOT3
9,283029,284999,YIL037C,PRM2
9,285666,287429,YIL036W,CST6
9,287790,288908,YIL035C,CKA1
9,289226,290089,YIL034C,CAP2
9,291961,292317,YIL032C,BCY1
9,292633,295737,YIL031W,ULP2
9,296050,300009,YIL030C,SSM4
9,300829,301257,YIL029C,EMA17
9,303679,304104,YIL027C,EMC5
9,304477,307929,YIL026C,IRR1
9,308602,309171,YIL024C,ATG45
9,309386,310426,YIL023C,YKE4
9,311165,312460,YIL022W,TIM44
9,314035,314820,YIL020C,HIS6
9,315093,316133,YIL019W,FAF1
9,316768,317932,YIL018W,RPL2B
9,318200,320965,YIL017C,VID28
9,322342,324105,YIL015W,BAR1
9,326103,327995,YIL014W,MNT3
9,328207,332442,YIL013C,PDR11
9,333011,333352,YIL012W,YIL012W
9,333727,334536,YIL011W,TIR3
9,334882,335529,YIL010W,DOT5
9,335666,336212,YIL009C-A,EST3
9,339344,341428,YIL009W,FAA3
9,342536,342835,YIL008W,URM1
9,347946,348505,YIL004C,BET1
9,349122,350003,YIL003W,CFD1
9,353940,355481,YIL001W,YIL001W
9,357415,360396,YIR002C,MPH1
9,360885,362924,YIR003W,AIM21
9,363221,364519,YIR004W,DJP1
9,365466,369908,YIR006C,PAN1
9,370704,372998,YIR007W,EGH1
9,373077,374306,YIR008C,PRI1
9,375431,377161,YIR010W,DSN1
9,378486,379781,YIR012W,SQT1
9,382628,383425,YIR016W,YIR016W
9,383556,384119,YIR017C,MET28
9,383566,384165,YIR017W-A,MET28
9,384609,385346,YIR018W,YAP5
9,385564,385701,YIR018C-A,YIR018C-A
9,389572,393675,YIR019C,FLO11
9,394255,394557,YIR020C,YIR020C
9,394917,395159,YIR020W-A,YIR020C
9,397215,397949,YIR020C-B,MRS1
9,397294,398385,YIR021W,MRS1
9,398514,398726,YIR021W-A,YIR021W-A
9,398733,399236,YIR022W,SEC11
9,399777,402689,YIR023W,DAL81
9,402841,403491,YIR024C,INA22
9,403659,404765,YIR025W,MND2
9,404873,405967,YIR026C,YVH1
9,406260,407642,YIR027C,DAL1
9,408468,410375,YIR028W,DAL4
9,410807,411838,YIR029W,DAL2
9,412036,412770,YIR030C,DCG1
9,412899,413282,YIR030W-A,DCG1
9,413015,414679,YIR031C,DAL7
9,415030,415617,YIR032C,DAL3
9,416124,419465,YIR033W,MGA2
9,419615,420736,YIR034C,LYS1
9,421026,421790,YIR035C,NRE1
9,422074,422865,YIR036C,IRC24
9,422635,423036,YIR036W-A,IRC24
9,423128,423619,YIR037W,HYR1
9,423809,424513,YIR038C,GTT1
9,430498,432111,YIR039C,YPS6
10,24341,26086,YJL216C,IMA5
10,26412,26771,YJL215C,HXT8
10,26887,28596,YJL214W,HXT8
10,32163,33158,YJL213W,YJL213W
10,33850,36249,YJL212C,OPT1
10,36757,37200,YJL211C,PEX2
10,36919,37734,YJL210W,PEX2
10,38005,39969,YJL209W,CBP1
10,40194,41183,YJL208C,NUC1
10,41389,47433,YJL207C,LAA1
10,47659,49935,YJL206C,YJL206C
10,50139,50443,YJL205C,NCE101
10,50629,53151,YJL204C,RCY1
10,53341,54183,YJL203W,PRP21
10,53943,54290,YJL202C,PRP21
10,54379,56178,YJL201W,ECM25
10,56444,58813,YJL200C,ACO2
10,59856,60182,YJL199C,MBB1
10,60844,63489,YJL198W,PHO90
10,63805,67569,YJL197W,UBP12
10,67850,68782,YJL196C,ELO1
10,69241,69942,YJL195C,CDC6
10,69338,70879,YJL194W,CDC6
10,71366,72574,YJL193W,YJL193W
10,72710,73414,YJL192C,SOP4
10,73787,74611,YJL191W,RPS14B
10,74910,75302,YJL190C,RPS22A
10,75933,76474,YJL189W,RPL39
10,76803,79262,YJL187C,SWE1
10,80155,81915,YJL186W,MNN5
10,82095,82976,YJL185C,ATG36
10,83448,83819,YJL184W,GON7
10,84068,85336,YJL183W,MNN11
10,85435,85752,YJL182C,MNN11
10,85660,87495,YJL181W,RBH1
10,87583,88560,YJL180C,ATP12
10,88787,89116,YJL179W,PFD1
10,89282,90097,YJL178C,ATG27
10,90786,91657,YJL177W,RPL17B
10,92053,94530,YJL176C,SWI3
10,94049,94561,YJL175W,SWI3
10,95092,95922,YJL174W,KRE9
10,96161,96529,YJL173C,RFA3
10,97737,99467,YJL172W,CPS1
10,99704,100894,YJL171C,TOH1
10,101150,101779,YJL170C,ASG7
10,102099,102467,YJL169W,ASG7
10,102227,104428,YJL168C,SET2
10,105014,106072,YJL167W,ERG20
10,106434,106718,YJL166W,QCR8
10,106894,109461,YJL165C,HAL5
10,109966,111159,YJL164C,TPK1
10,111666,113333,YJL163C,YJL163C
10,113878,115629,YJL162C,JJJ2
10,117245,117787,YJL161W,FMP33
10,117962,118825,YJL160C,PIR5
10,120449,121690,YJL159W,HSP150
10,122265,122948,YJL158C,CIS3
10,123836,126328,YJL157C,FAR1
10,126853,128952,YJL156C,SSY5
10,129285,130643,YJL155C,FBP26
10,131101,133935,YJL154C,VPS35
10,134332,135933,YJL153C,INO1
10,136174,136533,YJL152W,SNA3
10,136372,136773,YJL151C,SNA3
10,137379,139370,YJL149W,DAS1
10,140437,141138,YJL148W,RPA34
10,141419,142567,YJL147C,SMT1
10,143292,144701,YJL146W,IDS2
10,147101,147577,YJL143W,TIM17
10,147819,148211,YJL142C,IRC9
10,147967,150390,YJL141C,YAK1
10,150961,151626,YJL140W,RPB4
10,151713,152999,YJL139C,YUR1
10,156550,157273,YJL136C,RPS21B
10,157877,158194,YJL135W,LCB3
10,159623,159847,YJL133C-A,DPI8
10,160619,161563,YJL133W,MRS3
10,161914,164166,YJL132W,YJL132W
10,164278,165348,YJL131C,AIM23
10,165723,172752,YJL130C,URA2
10,173599,177306,YJL129C,TRK1
10,178097,180103,YJL128C,PBS2
10,181551,181709,YJL127C-B,MCO6
10,182298,184220,YJL127C,SPT10
10,184501,185424,YJL126W,NIT2
10,185528,186679,YJL125C,GCD14
10,187126,187644,YJL124C,LSM1
10,188004,189440,YJL123C,MTC1
10,189716,190243,YJL122W,ALB1
10,190374,191090,YJL121C,RPE1
10,191572,191895,YJL119C,YJL118W
10,191639,192298,YJL118W,YJL118W
10,192531,193466,YJL117W,PHO86
10,193860,194873,YJL116C,NCA3
10,196287,197126,YJL115W,ASF1
10,205305,207449,YJL112W,MDV1
10,207877,209529,YJL111W,CCT7
10,209922,211577,YJL110C,GZF3
10,212000,217309,YJL109C,UTP10
10,217705,218856,YJL108C,PRM10
10,218853,220016,YJL107C,YJL107C
10,221390,223327,YJL106W,IME2
10,225055,226737,YJL105W,SET4
10,227327,227776,YJL104W,PAM16
10,229025,230881,YJL103C,GSM1
10,231301,233760,YJL102W,MEF2
10,239414,241654,YJL099W,CHS6
10,245591,246244,YJL097W,PHS1
10,247255,251691,YJL095W,BCK1
10,251821,254442,YJL094C,KHA1
10,254737,256812,YJL093C,TOK1
10,257423,260947,YJL092W,SRS2
10,262757,265051,YJL090C,DPB11
10,265926,268415,YJL089W,SIP4
10,270002,272485,YJL087C,TRL1
10,272827,274698,YJL085W,EXO70
10,274862,278002,YJL084C,ALY2
10,278841,280655,YJL083W,TAX4
10,281185,283380,YJL082W,IML2
10,283802,285271,YJL081C,ARP4
10,285558,289226,YJL080C,SCP160
10,289875,290774,YJL079C,PRY1
10,291336,293981,YJL078C,PRY3
10,294047,294145,YJL077W-B,YJL077W-B
10,294666,295061,YJL077C,ICS3
10,295245,298814,YJL076W,NET1
10,298460,298876,YJL075C,APQ13
10,299157,302849,YJL074C,SMC3
10,303181,305118,YJL073W,JEM1
10,305221,305862,YJL072C,PSF2
10,306132,307856,YJL071W,ARG2
10,307971,310637,YJL070C,YJL070C
10,310922,312706,YJL069C,UTP18
10,315054,315557,YJL065C,DLS1
10,315759,316475,YJL063C,MRPL8
10,317284,319776,YJL062W,LAS21
10,320016,322157,YJL061W,NUP82
10,323386,324720,YJL060W,BNA3
10,324964,326190,YJL059W,YHC3
10,326242,327873,YJL058C,BIT61
10,328118,330121,YJL057C,IKS1
10,330431,333073,YJL056C,ZAP1
10,333357,334094,YJL055W,LOG1
10,334265,335701,YJL054W,TIM54
10,335898,337037,YJL053W,PEP8
10,337884,338003,YJL052C-A,YJL052C-A
10,338271,339269,YJL052W,TDH1
10,339787,342255,YJL051W,IRC8
10,342522,345743,YJL050W,MTR4
10,345973,347325,YJL049W,CHM7
10,347447,348637,YJL048C,UBX6
10,349044,349178,YJL047C-A,YJL047C-A
10,349580,352108,YJL047C,RTT101
10,352386,353615,YJL046W,AIM22
10,356024,357928,YJL045W,SDH9
10,358300,359676,YJL044C,GYP6
10,360130,360903,YJL043W,YJL043W
10,361249,365445,YJL042W,MHP1
10,365784,368373,YJL041W,NSP1
10,368748,373799,YJL039C,NUP192
10,375115,375774,YJL038C,LOH1
10,376662,377336,YJL037W,IRC18
10,378825,380096,YJL036W,SNX4
10,380249,381001,YJL035C,TAD2
10,381327,383375,YJL034W,KAR2
10,383837,386149,YJL033W,HCA4
10,386348,386662,YJL032W,BET4
10,386368,387438,YJL031C,BET4
10,387657,388247,YJL030W,MAD2
10,388385,390853,YJL029C,VPS53
10,391311,391646,YJL028W,YJL028W
10,391833,392249,YJL027C,YJL027C
10,392404,393603,YJL026W,RNR2
10,393967,395511,YJL025W,RRN7
10,395931,396592,YJL024C,APS3
10,397355,398398,YJL023C,PET130
10,398109,398417,YJL022W,PET130
10,398937,402410,YJL020C,BBC1
10,402897,404945,YJL019W,MPS3
10,405588,407273,YJL016W,TPH3
10,407558,409162,YJL014W,CCT3
10,409493,411040,YJL013C,MAD3
10,414285,414770,YJL011C,RPC17
10,417562,419562,YJL010C,NOP9
10,419855,420181,YJL009W,CCT8
10,419957,421663,YJL008C,CCT8
10,422698,423012,YJL007C,YJL007C
10,423138,424109,YJL006C,CTK2
10,425157,431237,YJL005W,CYR1
10,431589,432200,YJL004C,SYS1
10,432644,433000,YJL003W,COX16
10,433221,434651,YJL002C,OST1
10,435163,435926,YJL001W,PRE3
10,436802,438610,YJR001W,AVT1
10,438865,440646,YJR002W,MPP10
10,440994,442553,YJR003C,MRX12
10,442909,444861,YJR004C,SAG1
10,445923,448025,YJR005W,APL1
10,448477,448758,YJR005C-A,LSO1
10,449202,450665,YJR006W,POL31
10,451020,451934,YJR007W,SUI2
10,452430,453446,YJR008W,MHO1
10,453683,454681,YJR009C,TDH2
10,456239,457774,YJR010W,MET3
10,458077,458361,YJR010C-A,SPC1
10,458641,459426,YJR011C,CAL4
10,459795,460193,YJR012C,YJR012C
10,460382,461593,YJR013W,GPI14
10,461829,462425,YJR014W,TMA22
10,462721,464253,YJR015W,YJR015W
10,464451,466208,YJR016C,ILV3
10,466521,467033,YJR017C,ESS1
10,467232,468281,YJR019C,TES1
10,468001,468333,YJR020W,TES1
10,468555,469579,YJR021C,REC107
10,469784,470113,YJR022W,LSM8
10,469804,470205,YJR023C,LSM8
10,470230,470964,YJR024C,MDE1
10,471138,471671,YJR025C,BNA1
10,483959,486196,YJR030C,RBH2
10,486586,490812,YJR031C,GEA1
10,491081,492262,YJR032W,CPR7
10,492378,496451,YJR033C,RAV1
10,496683,497009,YJR034W,PET191
10,497355,500612,YJR035W,RAD26
10,500713,503391,YJR036C,HUL4
10,503710,504072,YJR038C,MLO127
10,503936,507301,YJR039W,MLO127
10,507746,510085,YJR040W,GEF1
10,510239,513763,YJR041C,URB2
10,514055,516289,YJR042W,NUP85
10,516461,517513,YJR043C,POL32
10,518763,519185,YJR044C,VPS55
10,519638,521602,YJR045C,SSC1
10,522048,523862,YJR046W,TAH11
10,524908,525381,YJR047C,ANB1
10,526335,526664,YJR048W,CYC1
10,526884,528476,YJR049C,UTR1
10,528697,529404,YJR050W,ISY1
10,532062,533759,YJR052W,RAD7
10,534027,535751,YJR053W,BFA1
10,536056,537549,YJR054W,KCH1
10,538772,539266,YJR055W,HIT1
10,541792,542502,YJR056C,YJR056C
10,544062,544712,YJR057W,CDC8
10,544732,545175,YJR058C,APS2
10,545787,548243,YJR059W,PTK2
10,548759,549814,YJR060W,CBF1
10,550511,553318,YJR061W,MNN14
10,553476,554849,YJR062C,NTA1
10,555195,555572,YJR063W,RPA12
10,555914,557602,YJR064W,CCT5
10,557809,559158,YJR065C,ARP3
10,559416,566828,YJR066W,TOR1
10,567643,568704,YJR068W,RFC2
10,568806,569399,YJR069C,HAM1
10,569621,570598,YJR070C,LIA1
10,570405,570773,YJR071W,LIA1
10,570967,572124,YJR072C,NPA3
10,572315,572935,YJR073C,OPI3
10,573095,573751,YJR074W,MOG1
10,573981,575171,YJR075W,HOC1
10,575354,576601,YJR076C,CDC11
10,577255,578190,YJR077C,MIR1
10,578860,580221,YJR078W,BNA2
10,580205,581239,YJR079W,YJR079W
10,580432,581616,YJR080C,AIM24
10,581914,582255,YJR082C,EAF6
10,582608,583537,YJR083C,ACF4
10,583733,585004,YJR084W,YJR084W
10,585120,585437,YJR085C,TMH11
10,586068,586400,YJR086W,STE18
10,586400,586750,YJR087W,STE18
10,586495,587373,YJR088C,EMC2
10,587718,590582,YJR089W,BIR1
10,590872,594327,YJR090C,GRR1
10,595061,598336,YJR091C,JSN1
10,598735,603078,YJR092W,BUD4
10,603220,604203,YJR093C,FIP1
10,604569,605651,YJR094C,IME1
10,608305,608858,YJR094W-A,RPL43B
10,609773,610741,YJR095W,SFC1
10,611195,612043,YJR096W,YJR096W
10,612413,612931,YJR097W,JJJ3
10,613186,615156,YJR098C,YJR098C
10,619157,619765,YJR102C,VPS25
10,620754,622490,YJR103W,URA8
10,622550,623014,YJR104C,SOD1
10,623581,624603,YJR105W,ADO1
10,624838,627015,YJR106W,ECM27
10,627340,628326,YJR107W,LIH1
10,628457,628693,YJR107C-A,YJR107C-A
10,628712,629083,YJR108W,ABM1
10,629585,632941,YJR109C,CPA2
10,633615,635681,YJR110W,YMR1
10,637030,637635,YJR112W,NNF1
10,638232,638975,YJR113C,RSM7
10,638659,639051,YJR114W,RSM7
10,639942,640451,YJR115W,YJR115W
10,640825,641664,YJR116W,TDA4
10,642007,643368,YJR117W,STE24
10,643490,644101,YJR118C,ILM1
10,644304,646490,YJR119C,JHD2
10,647126,647476,YJR120W,DMO1
10,647607,649142,YJR121W,ATP2
10,649776,651269,YJR122W,IBA57
10,651901,652578,YJR123W,RPS5
10,652892,654238,YJR124C,YJR124C
10,654737,655963,YJR125C,ENT3
10,656254,658689,YJR126C,VPS70
10,658917,663059,YJR127C,RSF2
10,662921,663280,YJR128W,YJR128W
10,664000,665019,YJR129C,EFM3
10,665218,667137,YJR130C,STR2
10,669522,672668,YJR132W,NMD5
10,672991,673620,YJR133W,XPT1
10,673729,675852,YJR134C,SGM1
10,676059,676778,YJR135C,MCM22
10,677441,678706,YJR136C,TTI2
10,678957,683285,YJR137C,MET5
10,684567,689321,YJR138W,IML1
10,690750,695696,YJR140C,HIR3
10,695906,696949,YJR141W,IPA1
10,697141,698169,YJR142W,YJR142W
10,698326,700614,YJR143C,PMT4
10,700882,701691,YJR144W,MGM101
10,702027,703068,YJR145C,RPS4A
10,703885,704238,YJR146W,YJR146W
10,704196,705272,YJR147W,HMS2
10,705744,706874,YJR148W,BAT2
10,707160,708374,YJR149W,YJR149W
10,708811,709707,YJR150C,DAN1
10,712255,715740,YJR151C,DAN4
10,717580,717630,YJR151W-A,YJR151W-A
10,719666,721297,YJR152W,DAL5
10,722815,723900,YJR153W,PGU1
10,725784,726824,YJR154W,YJR154W
10,727405,728271,YJR155W,AAD10
11,2389,2721,YKL223W,PAU16
11,3503,5620,YKL222C,YKL222C
11,6107,7528,YKL221W,MCH2
11,9091,11226,YKL220C,FRE2
11,14485,15708,YKL219W,COS9
11,17359,18339,YKL218C,SRY1
11,22234,24084,YKL217W,JEN1
11,25215,26159,YKL216W,URA1
11,26827,30687,YKL215C,OXP1
11,31082,31693,YKL214C,YRA2
11,31960,34107,YKL213C,DOA1
11,36699,38153,YKL211C,TRP3
11,39163,42237,YKL210W,UBA1
11,42423,46295,YKL209C,STE6
11,47157,47972,YKL208W,CBT1
11,48194,48955,YKL207W,EMC3
11,49006,49809,YKL206C,ADD66
11,50051,53353,YKL205W,LOS1
11,53704,55602,YKL204W,EAP1
11,55935,63359,YKL203C,TOR2
11,63821,64402,YKL202W,MNN4
11,63930,67466,YKL201C,MNN4
11,68232,70220,YKL198C,PTK1
11,70734,73865,YKL197C,PEX1
11,74932,75534,YKL196C,YKT6
11,75821,77032,YKL195W,MIA40
11,77258,78646,YKL194C,MST1
11,78866,79882,YKL193C,SDS22
11,80160,80537,YKL192C,ACP1
11,81035,82639,YKL191W,DPH2
11,82947,83550,YKL190W,CNB1
11,84704,85903,YKL189W,HYM1
11,86225,88786,YKL188C,PXA2
11,89284,91536,YKL187C,FAT3
11,92744,93465,YKL186C,MTR2
11,94499,96265,YKL185W,ASH1
11,96757,98157,YKL184W,SPE1
11,98395,98607,YKL183C-A,YKL183C-A
11,98721,99641,YKL183W,LOT5
11,100671,106826,YKL182W,FAS1
11,107316,108599,YKL181W,PRS1
11,109269,110129,YKL180W,RPL17A
11,110464,112503,YKL179C,COY1
11,113215,114627,YKL178C,STE3
11,114356,114694,YKL177W,STE3
11,115500,117986,YKL176C,LST4
11,118793,120304,YKL175W,ZRT3
11,120380,122236,YKL174C,TPO5
11,122517,125543,YKL173W,SNU114
11,125759,127042,YKL172W,EBP2
11,127475,130261,YKL171W,NNK1
11,130634,131050,YKL170W,MRPL38
11,131288,133462,YKL168C,KKQ8
11,133721,134134,YKL167C,MRP49
11,134509,135705,YKL166C,TPK3
11,135790,136023,YKL165C-A,TPK3
11,137932,140691,YKL165C,MCD4
11,141794,142819,YKL164C,PIR1
11,144401,145378,YKL163W,PIR3
11,145922,146074,YKL162C-A,PIR3
11,147630,148838,YKL162C,YKL162C
11,149386,150687,YKL161C,KDX1
11,153269,153706,YKL160W,ELF1
11,153816,154451,YKL159C,RCN1
11,154991,158232,YKL157W,APE2
11,161601,162335,YKL154W,SRP102
11,163600,164109,YKL153W,GPM1
11,166400,167452,YKL150W,MCR1
11,169207,171129,YKL148C,SDH1
11,171551,172168,YKL147C,AVT3
11,171783,173861,YKL146W,AVT3
11,174213,175616,YKL145W,RPT1
11,175843,176481,YKL144C,RPC25
11,176781,178172,YKL143W,LTV1
11,178515,179174,YKL142W,MRP8
11,179667,180263,YKL141W,SDH3
11,180779,182425,YKL140W,TGL1
11,182958,184544,YKL139W,CTK1
11,184803,185012,YKL138C-A,HSK3
11,185286,185681,YKL138C,MRPL31
11,185957,186292,YKL137W,CMC1
11,186416,186814,YKL136W,CMC1
11,186460,188640,YKL135C,APL2
